Rack,Date_Time,Device,State
MUW,2022-01-01 01:17:23,pH Pump,1
MUW,2022-01-01 01:17:40,Conductivity Pump,0
MUW,2022-01-01 01:17:44,pH Pump,0
MUW,2022-01-01 01:19:20,Conductivity Pump,1
MUW,2022-01-01 01:21:23,pH Pump,1
MUW,2022-01-01 01:21:44,pH Pump,0
MUW,2022-01-01 01:22:19,Conductivity Pump,0
MUW,2022-01-01 01:24:00,Conductivity Pump,1
MUW,2022-01-01 01:25:23,pH Pump,1
MUW,2022-01-01 01:25:44,pH Pump,0
MUW,2022-01-01 01:26:59,Conductivity Pump,0
MUW,2022-01-01 01:28:40,Conductivity Pump,1
MUW,2022-01-01 01:31:40,Conductivity Pump,0
MUW,2022-01-01 01:33:20,Conductivity Pump,1
MUW,2022-01-01 01:36:19,Conductivity Pump,0
MUW,2022-01-01 01:38:00,Conductivity Pump,1
MUW,2022-01-01 01:41:00,Conductivity Pump,0
MUW,2022-01-01 01:42:39,Conductivity Pump,1
MUW,2022-01-01 01:45:40,Conductivity Pump,0
MUW,2022-01-01 01:51:21,Heat Ex Comp,0
MUW,2022-01-01 01:57:29,pH Pump,1
MUW,2022-01-01 01:57:50,pH Pump,0
MUW,2022-01-01 02:00:24,Conductivity Pump,1
MUW,2022-01-01 02:00:42,pH Pump,1
MUW,2022-01-01 02:01:02,pH Pump,0
MUW,2022-01-01 02:03:23,Conductivity Pump,0
MUW,2022-01-01 02:04:42,pH Pump,1
MUW,2022-01-01 02:05:02,pH Pump,0
MUW,2022-01-01 02:05:04,Conductivity Pump,1
MUW,2022-01-01 02:08:03,Conductivity Pump,0
MUW,2022-01-01 02:08:42,pH Pump,1
MUW,2022-01-01 02:09:02,pH Pump,0
MUW,2022-01-01 02:09:43,Conductivity Pump,1
MUW,2022-01-01 02:12:42,pH Pump,1
MUW,2022-01-01 02:12:43,Conductivity Pump,0
MUW,2022-01-01 02:13:02,pH Pump,0
MUW,2022-01-01 02:16:42,pH Pump,1
MUW,2022-01-01 02:17:02,pH Pump,0
MUW,2022-01-01 02:20:42,pH Pump,1
MUW,2022-01-01 02:21:02,pH Pump,0
MUW,2022-01-01 02:24:42,pH Pump,1
MUW,2022-01-01 02:25:02,pH Pump,0
MUW,2022-01-01 02:28:42,pH Pump,1
MUW,2022-01-01 02:29:02,pH Pump,0
MUW,2022-01-01 02:32:42,pH Pump,1
MUW,2022-01-01 02:32:43,Conductivity Pump,1
MUW,2022-01-01 02:33:02,pH Pump,0
MUW,2022-01-01 02:35:43,Conductivity Pump,0
MUW,2022-01-01 02:36:42,pH Pump,1
MUW,2022-01-01 02:37:02,pH Pump,0
MUW,2022-01-01 02:37:24,Conductivity Pump,1
MUW,2022-01-01 02:40:23,Conductivity Pump,0
MUW,2022-01-01 02:40:42,pH Pump,1
MUW,2022-01-01 02:41:02,pH Pump,0
MUW,2022-01-01 02:42:04,Conductivity Pump,1
MUW,2022-01-01 02:44:41,Conductivity Pump,0
MUW,2022-01-01 02:44:42,pH Pump,1
MUW,2022-01-01 02:45:02,pH Pump,0
MUW,2022-01-01 02:48:42,pH Pump,1
MUW,2022-01-01 02:49:02,pH Pump,0
MUW,2022-01-01 02:52:42,pH Pump,1
MUW,2022-01-01 02:53:02,pH Pump,0
MUW,2022-01-01 02:56:42,pH Pump,1
MUW,2022-01-01 02:57:02,pH Pump,0
MUW,2022-01-01 02:58:13,Conductivity Pump,1
MUW,2022-01-01 03:00:02,Heat Ex Comp,1
MUW,2022-01-01 03:00:39,Conductivity Pump,0
MUW,2022-01-01 03:00:42,pH Pump,1
MUW,2022-01-01 03:01:02,pH Pump,0
MUW,2022-01-01 03:02:19,Conductivity Pump,1
MUW,2022-01-01 03:05:19,Conductivity Pump,0
MUW,2022-01-01 03:06:59,Conductivity Pump,1
MUW,2022-01-01 03:09:59,Conductivity Pump,0
MUW,2022-01-01 03:11:39,Conductivity Pump,1
MUW,2022-01-01 03:14:39,Conductivity Pump,0
MUW,2022-01-01 03:16:19,Conductivity Pump,1
MUW,2022-01-01 03:19:19,Conductivity Pump,0
MUW,2022-01-01 03:20:59,Conductivity Pump,1
MUW,2022-01-01 03:23:59,Conductivity Pump,0
MUW,2022-01-01 03:25:39,Conductivity Pump,1
MUW,2022-01-01 03:28:39,Conductivity Pump,0
MUW,2022-01-01 03:30:19,Conductivity Pump,1
MUW,2022-01-01 03:32:42,pH Pump,1
MUW,2022-01-01 03:33:02,pH Pump,0
MUW,2022-01-01 03:33:19,Conductivity Pump,0
MUW,2022-01-01 03:34:59,Conductivity Pump,1
MUW,2022-01-01 03:35:27,Heat Ex Comp,0
MUW,2022-01-01 03:36:00,pH Pump,1
MUW,2022-01-01 03:36:20,pH Pump,0
MUW,2022-01-01 03:37:59,Conductivity Pump,0
MUW,2022-01-01 03:39:39,Conductivity Pump,1
MUW,2022-01-01 03:40:01,pH Pump,1
MUW,2022-01-01 03:40:20,pH Pump,0
MUW,2022-01-01 03:42:39,Conductivity Pump,0
MUW,2022-01-01 03:44:01,pH Pump,1
MUW,2022-01-01 03:44:20,pH Pump,0
MUW,2022-01-01 03:48:00,pH Pump,1
MUW,2022-01-01 03:48:21,pH Pump,0
MUW,2022-01-01 03:52:01,pH Pump,1
MUW,2022-01-01 03:52:21,pH Pump,0
MUW,2022-01-01 03:56:00,pH Pump,1
MUW,2022-01-01 03:56:21,pH Pump,0
MUW,2022-01-01 04:00:01,pH Pump,1
MUW,2022-01-01 04:00:21,pH Pump,0
MUW,2022-01-01 04:04:00,pH Pump,1
MUW,2022-01-01 04:04:21,pH Pump,0
MUW,2022-01-01 04:05:39,Conductivity Pump,1
MUW,2022-01-01 04:08:01,pH Pump,1
MUW,2022-01-01 04:08:20,pH Pump,0
MUW,2022-01-01 04:08:39,Conductivity Pump,0
MUW,2022-01-01 04:10:19,Conductivity Pump,1
MUW,2022-01-01 04:12:01,pH Pump,1
MUW,2022-01-01 04:12:21,pH Pump,0
MUW,2022-01-01 04:13:19,Conductivity Pump,0
MUW,2022-01-01 04:14:59,Conductivity Pump,1
MUW,2022-01-01 04:16:01,pH Pump,1
MUW,2022-01-01 04:16:21,pH Pump,0
MUW,2022-01-01 04:17:30,Conductivity Pump,0
MUW,2022-01-01 04:20:01,pH Pump,1
MUW,2022-01-01 04:20:20,pH Pump,0
MUW,2022-01-01 04:24:01,pH Pump,1
MUW,2022-01-01 04:24:21,pH Pump,0
MUW,2022-01-01 04:28:00,pH Pump,1
MUW,2022-01-01 04:28:21,pH Pump,0
MUW,2022-01-01 04:32:01,pH Pump,1
MUW,2022-01-01 04:32:21,pH Pump,0
MUW,2022-01-01 04:33:55,Conductivity Pump,1
MUW,2022-01-01 04:36:01,pH Pump,1
MUW,2022-01-01 04:36:18,Conductivity Pump,0
MUW,2022-01-01 04:36:21,pH Pump,0
MUW,2022-01-01 04:37:58,Conductivity Pump,1
MUW,2022-01-01 04:40:58,Conductivity Pump,0
MUW,2022-01-01 04:42:38,Conductivity Pump,1
MUW,2022-01-01 04:45:38,Conductivity Pump,0
MUW,2022-01-01 04:47:18,Conductivity Pump,1
MUW,2022-01-01 04:48:52,Heat Ex Comp,1
MUW,2022-01-01 04:50:18,Conductivity Pump,0
MUW,2022-01-01 04:51:58,Conductivity Pump,1
MUW,2022-01-01 04:54:58,Conductivity Pump,0
MUW,2022-01-01 04:56:38,Conductivity Pump,1
MUW,2022-01-01 04:59:38,Conductivity Pump,0
MUW,2022-01-01 05:01:18,Conductivity Pump,1
MUW,2022-01-01 05:04:18,Conductivity Pump,0
MUW,2022-01-01 05:05:58,Conductivity Pump,1
MUW,2022-01-01 05:08:58,Conductivity Pump,0
MUW,2022-01-01 05:09:59,pH Pump,1
MUW,2022-01-01 05:10:19,pH Pump,0
MUW,2022-01-01 05:10:38,Conductivity Pump,1
MUW,2022-01-01 05:13:38,Conductivity Pump,0
MUW,2022-01-01 05:13:59,pH Pump,1
MUW,2022-01-01 05:14:19,pH Pump,0
MUW,2022-01-01 05:15:18,Conductivity Pump,1
MUW,2022-01-01 05:17:59,pH Pump,1
MUW,2022-01-01 05:18:18,Conductivity Pump,0
MUW,2022-01-01 05:18:19,pH Pump,0
MUW,2022-01-01 05:19:58,Conductivity Pump,1
MUW,2022-01-01 05:20:37,Conductivity Pump,0
MUW,2022-01-01 05:21:11,Heat Ex Comp,0
MUW,2022-01-01 05:21:59,pH Pump,1
MUW,2022-01-01 05:22:19,pH Pump,0
MUW,2022-01-01 05:25:59,pH Pump,1
MUW,2022-01-01 05:26:19,pH Pump,0
MUW,2022-01-01 05:29:59,pH Pump,1
MUW,2022-01-01 05:30:19,pH Pump,0
MUW,2022-01-01 05:33:59,pH Pump,1
MUW,2022-01-01 05:34:19,pH Pump,0
MUW,2022-01-01 05:37:59,pH Pump,1
MUW,2022-01-01 05:38:19,pH Pump,0
MUW,2022-01-01 05:41:59,pH Pump,1
MUW,2022-01-01 05:42:19,pH Pump,0
MUW,2022-01-01 05:43:08,Conductivity Pump,1
MUW,2022-01-01 05:45:59,pH Pump,1
MUW,2022-01-01 05:46:08,Conductivity Pump,0
MUW,2022-01-01 05:46:19,pH Pump,0
MUW,2022-01-01 05:47:48,Conductivity Pump,1
MUW,2022-01-01 05:49:59,pH Pump,1
MUW,2022-01-01 05:50:19,pH Pump,0
MUW,2022-01-01 05:50:48,Conductivity Pump,0
MUW,2022-01-01 05:52:28,Conductivity Pump,1
MUW,2022-01-01 05:53:59,pH Pump,1
MUW,2022-01-01 05:54:19,pH Pump,0
MUW,2022-01-01 05:55:28,Conductivity Pump,0
MUW,2022-01-01 05:57:59,pH Pump,1
MUW,2022-01-01 05:58:19,pH Pump,0
MUW,2022-01-01 06:01:59,pH Pump,1
MUW,2022-01-01 06:02:19,pH Pump,0
MUW,2022-01-01 06:05:59,pH Pump,1
MUW,2022-01-01 06:06:19,pH Pump,0
MUW,2022-01-01 06:08:59,Conductivity Pump,1
MUW,2022-01-01 06:09:59,pH Pump,1
MUW,2022-01-01 06:10:19,pH Pump,0
MUW,2022-01-01 06:11:59,Conductivity Pump,0
MUW,2022-01-01 06:13:39,Conductivity Pump,1
MUW,2022-01-01 06:13:59,pH Pump,1
MUW,2022-01-01 06:14:19,pH Pump,0
MUW,2022-01-01 06:16:39,Conductivity Pump,0
MUW,2022-01-01 06:17:59,pH Pump,1
MUW,2022-01-01 06:18:19,pH Pump,0
MUW,2022-01-01 06:21:18,Conductivity Pump,0
MUW,2022-01-01 06:21:59,pH Pump,1
MUW,2022-01-01 06:22:19,pH Pump,0
MUW,2022-01-01 06:22:59,Conductivity Pump,1
MUW,2022-01-01 06:25:59,Conductivity Pump,0
MUW,2022-01-01 06:26:19,pH Pump,0
MUW,2022-01-01 06:27:39,Conductivity Pump,1
MUW,2022-01-01 06:30:39,Conductivity Pump,0
MUW,2022-01-01 06:32:19,Conductivity Pump,1
MUW,2022-01-01 06:35:19,Conductivity Pump,0
MUW,2022-01-01 06:36:59,Conductivity Pump,1
MUW,2022-01-01 06:39:59,Conductivity Pump,0
MUW,2022-01-01 06:41:39,Conductivity Pump,1
MUW,2022-01-01 06:44:39,Conductivity Pump,0
MUW,2022-01-01 06:46:19,Conductivity Pump,1
MUW,2022-01-01 06:46:58,Heat Ex Comp,1
MUW,2022-01-01 06:49:19,Conductivity Pump,0
MUW,2022-01-01 06:50:59,Conductivity Pump,1
MUW,2022-01-01 06:53:59,Conductivity Pump,0
MUW,2022-01-01 07:07:47,pH Pump,1
MUW,2022-01-01 07:08:07,pH Pump,0
MUW,2022-01-01 07:11:47,pH Pump,1
MUW,2022-01-01 07:12:07,pH Pump,0
MUW,2022-01-01 07:14:12,Conductivity Pump,1
MUW,2022-01-01 07:15:47,pH Pump,1
MUW,2022-01-01 07:16:07,pH Pump,0
MUW,2022-01-01 07:16:11,Heat Ex Comp,0
MUW,2022-01-01 07:17:12,Conductivity Pump,0
MUW,2022-01-01 07:18:52,Conductivity Pump,1
MUW,2022-01-01 07:19:47,pH Pump,1
MUW,2022-01-01 07:20:07,pH Pump,0
MUW,2022-01-01 07:21:52,Conductivity Pump,0
MUW,2022-01-01 07:23:32,Conductivity Pump,1
MUW,2022-01-01 07:23:47,pH Pump,1
MUW,2022-01-01 07:24:07,pH Pump,0
MUW,2022-01-01 07:26:32,Conductivity Pump,0
MUW,2022-01-01 07:27:47,pH Pump,1
MUW,2022-01-01 07:28:07,pH Pump,0
MUW,2022-01-01 07:31:47,pH Pump,1
MUW,2022-01-01 07:32:07,pH Pump,0
MUW,2022-01-01 07:35:47,pH Pump,1
MUW,2022-01-01 07:36:07,pH Pump,0
MUW,2022-01-01 07:39:47,pH Pump,1
MUW,2022-01-01 07:40:07,pH Pump,0
MUW,2022-01-01 07:43:47,pH Pump,1
MUW,2022-01-01 07:44:07,pH Pump,0
MUW,2022-01-01 07:44:32,Conductivity Pump,1
MUW,2022-01-01 07:47:32,Conductivity Pump,0
MUW,2022-01-01 07:47:47,pH Pump,1
MUW,2022-01-01 07:48:07,pH Pump,0
MUW,2022-01-01 07:49:12,Conductivity Pump,1
MUW,2022-01-01 07:51:47,pH Pump,1
MUW,2022-01-01 07:52:07,pH Pump,0
MUW,2022-01-01 07:52:12,Conductivity Pump,0
MUW,2022-01-01 07:53:52,Conductivity Pump,1
MUW,2022-01-01 07:55:47,pH Pump,1
MUW,2022-01-01 07:56:07,pH Pump,0
MUW,2022-01-01 07:56:52,Conductivity Pump,0
MUW,2022-01-01 07:58:32,Conductivity Pump,1
MUW,2022-01-01 07:59:47,pH Pump,1
MUW,2022-01-01 08:00:07,pH Pump,0
MUW,2022-01-01 08:01:32,Conductivity Pump,0
MUW,2022-01-01 08:03:12,Conductivity Pump,1
MUW,2022-01-01 08:03:47,pH Pump,1
MUW,2022-01-01 08:04:07,pH Pump,0
MUW,2022-01-01 08:06:12,Conductivity Pump,0
MUW,2022-01-01 08:07:52,Conductivity Pump,1
MUW,2022-01-01 08:10:52,Conductivity Pump,0
MUW,2022-01-01 08:12:32,Conductivity Pump,1
MUW,2022-01-01 08:15:32,Conductivity Pump,0
MUW,2022-01-01 08:17:12,Conductivity Pump,1
MUW,2022-01-01 08:20:12,Conductivity Pump,0
MUW,2022-01-01 08:21:52,Conductivity Pump,1
MUW,2022-01-01 08:24:52,Conductivity Pump,0
MUW,2022-01-01 08:26:32,Conductivity Pump,1
MUW,2022-01-01 08:26:57,pH Pump,1
MUW,2022-01-01 08:27:17,pH Pump,0
MUW,2022-01-01 08:29:32,Conductivity Pump,0
MUW,2022-01-01 08:30:54,pH Pump,1
MUW,2022-01-01 08:31:12,Conductivity Pump,1
MUW,2022-01-01 08:31:14,pH Pump,0
MUW,2022-01-01 08:34:12,Conductivity Pump,0
MUW,2022-01-01 08:34:54,pH Pump,1
MUW,2022-01-01 08:35:14,pH Pump,0
MUW,2022-01-01 08:38:54,pH Pump,1
MUW,2022-01-01 08:39:14,pH Pump,0
MUW,2022-01-01 08:42:54,pH Pump,1
MUW,2022-01-01 08:43:14,pH Pump,0
MUW,2022-01-01 08:46:54,pH Pump,1
MUW,2022-01-01 08:47:14,pH Pump,0
MUW,2022-01-01 08:50:54,pH Pump,1
MUW,2022-01-01 08:51:14,pH Pump,0
MUW,2022-01-01 08:52:29,Conductivity Pump,1
MUW,2022-01-01 08:54:54,pH Pump,1
MUW,2022-01-01 08:55:14,pH Pump,0
MUW,2022-01-01 08:55:29,Conductivity Pump,0
MUW,2022-01-01 08:56:55,Conductivity Pump,1
MUW,2022-01-01 08:58:54,pH Pump,1
MUW,2022-01-01 08:59:14,pH Pump,0
MUW,2022-01-01 08:59:21,Heat Ex Comp,1
MUW,2022-01-01 08:59:55,Conductivity Pump,0
MUW,2022-01-01 09:01:35,Conductivity Pump,1
MUW,2022-01-01 09:04:35,Conductivity Pump,0
MUW,2022-01-01 09:25:27,Conductivity Pump,1
MUW,2022-01-01 09:25:37,Heat Ex Comp,0
MUW,2022-01-01 09:28:26,Conductivity Pump,0
MUW,2022-01-01 09:30:02,Conductivity Pump,1
MUW,2022-01-01 09:32:42,pH Pump,1
MUW,2022-01-01 09:33:02,Conductivity Pump,0
MUW,2022-01-01 09:34:42,Conductivity Pump,1
MUW,2022-01-01 09:36:42,pH Pump,1
MUW,2022-01-01 09:37:02,pH Pump,0
MUW,2022-01-01 09:37:42,Conductivity Pump,0
MUW,2022-01-01 09:39:22,Conductivity Pump,1
MUW,2022-01-01 09:40:42,pH Pump,1
MUW,2022-01-01 09:41:02,pH Pump,0
MUW,2022-01-01 09:42:22,Conductivity Pump,0
MUW,2022-01-01 09:44:02,Conductivity Pump,1
MUW,2022-01-01 09:44:42,pH Pump,1
MUW,2022-01-01 09:45:02,pH Pump,0
MUW,2022-01-01 09:47:02,Conductivity Pump,0
MUW,2022-01-01 09:48:42,Conductivity Pump,1
MUW,2022-01-01 09:49:02,pH Pump,0
MUW,2022-01-01 09:51:42,Conductivity Pump,0
MUW,2022-01-01 09:52:42,pH Pump,1
MUW,2022-01-01 09:53:02,pH Pump,0
MUW,2022-01-01 09:53:23,Conductivity Pump,1
MUW,2022-01-01 09:56:22,Conductivity Pump,0
MUW,2022-01-01 09:56:43,pH Pump,1
MUW,2022-01-01 09:57:02,pH Pump,0
MUW,2022-01-01 09:58:02,Conductivity Pump,1
MUW,2022-01-01 10:00:42,pH Pump,1
MUW,2022-01-01 10:01:02,Conductivity Pump,0
MUW,2022-01-01 10:02:42,Conductivity Pump,1
MUW,2022-01-01 10:04:43,pH Pump,1
MUW,2022-01-01 10:05:02,pH Pump,0
MUW,2022-01-01 10:05:42,Conductivity Pump,0
MUW,2022-01-01 10:07:22,Conductivity Pump,1
MUW,2022-01-01 10:08:42,pH Pump,1
MUW,2022-01-01 10:09:02,pH Pump,0
MUW,2022-01-01 10:10:22,Conductivity Pump,0
MUW,2022-01-01 10:12:02,Conductivity Pump,1
MUW,2022-01-01 10:13:55,Conductivity Pump,0
MUW,2022-01-01 10:34:26,Conductivity Pump,1
MUW,2022-01-01 10:36:05,Conductivity Pump,0
MUW,2022-01-01 10:37:46,Conductivity Pump,1
MUW,2022-01-01 10:40:20,pH Pump,1
MUW,2022-01-01 10:40:40,pH Pump,0
MUW,2022-01-01 10:40:45,Conductivity Pump,0
MUW,2022-01-01 10:42:26,Conductivity Pump,1
MUW,2022-01-01 10:44:01,pH Pump,1
MUW,2022-01-01 10:44:21,pH Pump,0
MUW,2022-01-01 10:45:26,Conductivity Pump,0
MUW,2022-01-01 10:47:05,Conductivity Pump,1
MUW,2022-01-01 10:48:01,pH Pump,1
MUW,2022-01-01 10:48:21,pH Pump,0
MUW,2022-01-01 10:48:26,Conductivity Pump,0
MUW,2022-01-01 10:52:01,pH Pump,1
MUW,2022-01-01 10:52:21,pH Pump,0
MUW,2022-01-01 10:56:01,pH Pump,1
MUW,2022-01-01 10:56:21,pH Pump,0
MUW,2022-01-01 11:00:01,pH Pump,1
MUW,2022-01-01 11:00:21,pH Pump,0
MUW,2022-01-01 11:04:01,pH Pump,1
MUW,2022-01-01 11:04:21,pH Pump,0
MUW,2022-01-01 11:08:01,pH Pump,1
MUW,2022-01-01 11:08:21,Conductivity Pump,1
MUW,2022-01-01 11:11:08,Conductivity Pump,0
MUW,2022-01-01 11:12:01,pH Pump,1
MUW,2022-01-01 11:12:21,pH Pump,0
MUW,2022-01-01 11:12:49,Conductivity Pump,1
MUW,2022-01-01 11:15:49,Conductivity Pump,0
MUW,2022-01-01 11:16:01,pH Pump,1
MUW,2022-01-01 11:16:21,pH Pump,0
MUW,2022-01-01 11:17:29,Conductivity Pump,1
MUW,2022-01-01 11:20:01,pH Pump,1
MUW,2022-01-01 11:20:21,pH Pump,0
MUW,2022-01-01 11:20:28,Conductivity Pump,0
MUW,2022-01-01 11:22:09,Conductivity Pump,1
MUW,2022-01-01 11:24:01,pH Pump,1
MUW,2022-01-01 11:24:21,pH Pump,0
MUW,2022-01-01 11:25:09,Conductivity Pump,0
MUW,2022-01-01 11:26:48,Conductivity Pump,1
MUW,2022-01-01 11:28:01,pH Pump,1
MUW,2022-01-01 11:28:21,pH Pump,0
MUW,2022-01-01 11:29:13,Conductivity Pump,0
MUW,2022-01-01 11:32:01,pH Pump,1
MUW,2022-01-01 11:32:21,pH Pump,0
MUW,2022-01-01 11:32:34,Heat Ex Comp,1
MUW,2022-01-01 11:44:57,Conductivity Pump,1
MUW,2022-01-01 11:47:56,Conductivity Pump,0
MUW,2022-01-01 11:49:37,Conductivity Pump,1
MUW,2022-01-01 11:52:37,Conductivity Pump,0
MUW,2022-01-01 11:54:17,Conductivity Pump,1
MUW,2022-01-01 11:57:16,Conductivity Pump,0
MUW,2022-01-01 11:58:43,Heat Ex Comp,0
MUW,2022-01-01 11:58:57,Conductivity Pump,1
MUW,2022-01-01 11:59:42,Conductivity Pump,0
MUW,2022-01-01 12:04:10,pH Pump,1
MUW,2022-01-01 12:04:31,pH Pump,0
MUW,2022-01-01 12:07:19,pH Pump,1
MUW,2022-01-01 12:07:39,pH Pump,0
MUW,2022-01-01 12:11:19,pH Pump,1
MUW,2022-01-01 12:11:39,pH Pump,0
MUW,2022-01-01 12:12:55,Conductivity Pump,1
MUW,2022-01-01 12:14:48,Conductivity Pump,0
MUW,2022-01-01 12:15:19,pH Pump,1
MUW,2022-01-01 12:15:39,pH Pump,0
MUW,2022-01-01 12:16:28,Conductivity Pump,1
MUW,2022-01-01 12:19:19,pH Pump,1
MUW,2022-01-01 12:19:28,Conductivity Pump,0
MUW,2022-01-01 12:19:39,pH Pump,0
MUW,2022-01-01 12:21:08,Conductivity Pump,1
MUW,2022-01-01 12:23:19,pH Pump,1
MUW,2022-01-01 12:23:39,pH Pump,0
MUW,2022-01-01 12:24:08,Conductivity Pump,0
MUW,2022-01-01 12:25:49,Conductivity Pump,1
MUW,2022-01-01 12:27:20,pH Pump,1
MUW,2022-01-01 12:27:39,pH Pump,0
MUW,2022-01-01 12:28:48,Conductivity Pump,0
MUW,2022-01-01 12:30:28,Conductivity Pump,1
MUW,2022-01-01 12:31:20,pH Pump,1
MUW,2022-01-01 12:31:39,pH Pump,0
MUW,2022-01-01 12:33:28,Conductivity Pump,0
MUW,2022-01-01 12:35:09,Conductivity Pump,1
MUW,2022-01-01 12:35:20,pH Pump,1
MUW,2022-01-01 12:35:39,pH Pump,0
MUW,2022-01-01 12:38:08,Conductivity Pump,0
MUW,2022-01-01 12:39:19,pH Pump,1
MUW,2022-01-01 12:39:40,pH Pump,0
MUW,2022-01-01 12:39:49,Conductivity Pump,1
MUW,2022-01-01 12:42:48,Conductivity Pump,0
MUW,2022-01-01 12:43:20,pH Pump,1
MUW,2022-01-01 12:43:40,pH Pump,0
MUW,2022-01-01 12:44:29,Conductivity Pump,1
MUW,2022-01-01 12:47:20,pH Pump,1
MUW,2022-01-01 12:47:28,Conductivity Pump,0
MUW,2022-01-01 12:47:39,pH Pump,0
MUW,2022-01-01 12:49:09,Conductivity Pump,1
MUW,2022-01-01 12:51:20,pH Pump,1
MUW,2022-01-01 12:51:40,pH Pump,0
MUW,2022-01-01 12:52:08,Conductivity Pump,0
MUW,2022-01-01 12:53:49,Conductivity Pump,1
MUW,2022-01-01 12:55:20,pH Pump,1
MUW,2022-01-01 12:55:40,pH Pump,0
MUW,2022-01-01 12:56:48,Conductivity Pump,0
MUW,2022-01-01 12:58:29,Conductivity Pump,1
MUW,2022-01-01 12:59:20,pH Pump,1
MUW,2022-01-01 12:59:39,pH Pump,0
MUW,2022-01-01 13:01:28,Conductivity Pump,0
MUW,2022-01-01 13:03:09,Conductivity Pump,1
MUW,2022-01-01 13:03:20,pH Pump,1
MUW,2022-01-01 13:03:39,pH Pump,0
MUW,2022-01-01 13:06:08,Conductivity Pump,0
MUW,2022-01-01 13:07:48,Conductivity Pump,1
MUW,2022-01-01 13:10:48,Conductivity Pump,0
MUW,2022-01-01 13:12:29,Conductivity Pump,1
MUW,2022-01-01 13:15:29,Conductivity Pump,0
MUW,2022-01-01 13:17:08,Conductivity Pump,1
MUW,2022-02-01 04:48:20,Conductivity Pump,0
MUW,2022-02-01 04:50:00,Conductivity Pump,1
MUW,2022-02-01 04:50:03,pH Pump,1
MUW,2022-02-01 04:50:23,pH Pump,0
MUW,2022-02-01 04:53:00,Conductivity Pump,0
MUW,2022-02-01 04:54:03,pH Pump,1
MUW,2022-02-01 04:54:23,pH Pump,0
MUW,2022-02-01 04:54:40,Conductivity Pump,1
MUW,2022-02-01 04:56:17,Conductivity Pump,0
MUW,2022-02-01 04:58:03,pH Pump,1
MUW,2022-02-01 04:58:23,pH Pump,0
MUW,2022-02-01 05:02:03,pH Pump,1
MUW,2022-02-01 05:02:23,pH Pump,0
MUW,2022-02-01 05:16:26,Conductivity Pump,1
MUW,2022-02-01 05:18:43,Conductivity Pump,0
MUW,2022-02-01 05:20:23,Conductivity Pump,1
MUW,2022-02-01 05:23:23,Conductivity Pump,0
MUW,2022-02-01 05:25:04,Conductivity Pump,1
MUW,2022-02-01 05:27:41,Heat Ex Comp,0
MUW,2022-02-01 05:28:03,Conductivity Pump,0
MUW,2022-02-01 05:28:24,pH Pump,1
MUW,2022-02-01 05:28:44,pH Pump,0
MUW,2022-02-01 05:29:43,Conductivity Pump,1
MUW,2022-02-01 05:31:53,pH Pump,1
MUW,2022-02-01 05:32:13,pH Pump,0
MUW,2022-02-01 05:32:25,Conductivity Pump,0
MUW,2022-02-01 05:35:53,pH Pump,1
MUW,2022-02-01 05:36:13,pH Pump,0
MUW,2022-02-01 05:39:54,pH Pump,1
MUW,2022-02-01 05:40:13,pH Pump,0
MUW,2022-02-01 05:43:54,pH Pump,1
MUW,2022-02-01 05:43:58,Conductivity Pump,1
MUW,2022-02-01 05:44:14,pH Pump,0
MUW,2022-02-01 05:45:35,Conductivity Pump,0
MUW,2022-02-01 05:45:45,Heat Ex Comp,1
MUW,2022-02-01 05:47:15,Conductivity Pump,1
MUW,2022-02-01 05:47:54,pH Pump,1
MUW,2022-02-01 05:48:14,pH Pump,0
MUW,2022-02-01 05:50:15,Conductivity Pump,0
MUW,2022-02-01 05:51:54,pH Pump,1
MUW,2022-02-01 05:51:55,Conductivity Pump,1
MUW,2022-02-01 05:52:13,pH Pump,0
MUW,2022-02-01 05:54:55,Conductivity Pump,0
MUW,2022-02-01 05:55:54,pH Pump,1
MUW,2022-02-01 05:56:14,pH Pump,0
MUW,2022-02-01 05:56:35,Conductivity Pump,1
MUW,2022-02-01 05:59:35,Conductivity Pump,0
MUW,2022-02-01 05:59:54,pH Pump,1
MUW,2022-02-01 06:00:13,pH Pump,0
MUW,2022-02-01 06:01:15,Conductivity Pump,1
MUW,2022-02-01 06:03:53,pH Pump,1
MUW,2022-02-01 06:04:14,pH Pump,0
MUW,2022-02-01 06:04:15,Conductivity Pump,0
MUW,2022-02-01 06:05:55,Conductivity Pump,1
MUW,2022-02-01 06:07:54,pH Pump,1
MUW,2022-02-01 06:08:14,pH Pump,0
MUW,2022-02-01 06:08:55,Conductivity Pump,0
MUW,2022-02-01 06:10:35,Conductivity Pump,1
MUW,2022-02-01 06:11:54,pH Pump,1
MUW,2022-02-01 06:12:13,pH Pump,0
MUW,2022-02-01 06:13:35,Conductivity Pump,0
MUW,2022-02-01 06:15:15,Conductivity Pump,1
MUW,2022-02-01 06:15:54,pH Pump,1
MUW,2022-02-01 06:16:13,pH Pump,0
MUW,2022-02-01 06:16:17,Conductivity Pump,0
MUW,2022-02-01 06:19:54,pH Pump,1
MUW,2022-02-01 06:20:14,pH Pump,0
MUW,2022-02-01 06:23:54,pH Pump,1
MUW,2022-02-01 06:24:13,pH Pump,0
MUW,2022-02-01 06:27:54,pH Pump,1
MUW,2022-02-01 06:28:14,pH Pump,0
