Rack_Number,Date,Time,Level,Temperature,pH,Conductivity,Flow
Rack 12,12/1/2021,15:31:41,23.3,26.4,7.75,805,18
Rack 12,12/1/2021,15:32:41,23.2,26.4,7.75,805,18
Rack 12,12/1/2021,15:33:41,23.2,26.4,7.75,804,17
Rack 12,12/1/2021,15:34:41,23.2,26.3,7.75,805,17
Rack 12,12/1/2021,15:35:41,23.2,26,7.75,802,17
Rack 12,12/1/2021,15:36:41,23.2,25.9,7.75,803,17
Rack 12,12/1/2021,15:37:41,23.2,26,7.75,802,17
Rack 12,12/1/2021,15:38:40,23.1,26.1,7.75,804,18
Rack 12,12/1/2021,15:39:40,23.2,26.2,7.75,805,17
Rack 12,12/1/2021,15:40:40,23.2,26.2,7.75,803,18
Rack 12,12/1/2021,15:41:40,23.2,26.3,7.75,804,17
Rack 12,12/1/2021,15:42:41,23.2,26.3,7.75,805,18
Rack 12,12/1/2021,15:43:41,23.2,26.3,7.75,806,17
Rack 12,12/1/2021,15:44:41,23.1,26.3,7.75,807,17
Rack 12,12/1/2021,15:45:41,23.2,26.3,7.72,805,18
Rack 12,12/1/2021,15:46:41,23.2,26.3,7.72,807,17
Rack 12,12/1/2021,15:47:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:48:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:49:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:50:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:51:41,23.3,26.4,7.72,807,18
Rack 12,12/1/2021,15:52:41,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,15:53:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:54:41,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,15:55:41,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,15:56:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,15:57:41,23.1,26.4,7.72,805,18
Rack 12,12/1/2021,15:58:41,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,15:59:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:00:41,23.2,26.2,7.72,803,17
Rack 12,12/1/2021,16:01:41,23.2,26,7.72,802,17
Rack 12,12/1/2021,16:02:41,23.3,25.9,7.75,803,17
Rack 12,12/1/2021,16:03:41,23.2,26,7.75,803,17
Rack 12,12/1/2021,16:04:41,23.3,26.1,7.75,804,17
Rack 12,12/1/2021,16:05:41,23.2,26.2,7.75,805,17
Rack 12,12/1/2021,16:06:41,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:07:41,23.3,26.3,7.72,805,17
Rack 12,12/1/2021,16:08:41,23.2,26.3,7.72,805,17
Rack 12,12/1/2021,16:09:41,23.3,26.3,7.72,808,17
Rack 12,12/1/2021,16:10:41,23.3,26.3,7.72,807,17
Rack 12,12/1/2021,16:11:41,23.3,26.3,7.72,807,17
Rack 12,12/1/2021,16:12:42,23.2,26.3,7.72,805,17
Rack 12,12/1/2021,16:13:41,23.2,26.3,7.72,804,17
Rack 12,12/1/2021,16:14:41,23.3,26.3,7.72,805,17
Rack 12,12/1/2021,16:15:41,23.3,26.3,7.72,805,18
Rack 12,12/1/2021,16:16:41,23.3,26.4,7.72,807,17
Rack 12,12/1/2021,16:17:41,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:18:41,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:19:41,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:20:42,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:21:42,23.2,26.4,7.72,805,18
Rack 12,12/1/2021,16:22:42,23.2,26.4,7.72,805,17
Rack 12,12/1/2021,16:23:42,23.4,26.4,7.72,805,17
Rack 12,12/1/2021,16:24:42,23.4,26.4,7.72,805,17
Rack 12,12/1/2021,16:25:42,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:26:42,23.3,26.4,7.72,805,17
Rack 12,12/1/2021,16:27:42,23.3,26.2,7.72,804,17
Rack 12,12/1/2021,16:28:42,23.4,26,7.75,803,18
Rack 12,12/1/2021,16:29:42,23.3,25.9,7.75,803,17
Rack 12,12/1/2021,16:30:42,23.2,26.1,7.75,803,17
Rack 12,12/1/2021,16:31:42,23.3,26.1,7.75,805,17
Rack 12,12/1/2021,16:32:42,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:33:42,23.3,26.2,7.75,805,17
Rack 12,12/1/2021,16:34:42,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:35:42,23.2,26.3,7.75,807,18
Rack 12,12/1/2021,16:36:42,23.3,26.3,7.75,807,17
Rack 12,12/1/2021,16:37:42,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:38:42,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:39:42,23.2,26.3,7.75,807,17
Rack 12,12/1/2021,16:40:42,23.2,26.3,7.74,805,17
Rack 12,12/1/2021,16:41:42,23.3,26.3,7.75,805,17
Rack 12,12/1/2021,16:42:42,23.1,26.3,7.75,805,17
Rack 12,12/1/2021,16:43:42,22.7,26.3,7.75,807,17
Rack 12,12/1/2021,16:44:42,22.6,26.3,7.75,807,17
Rack 12,12/1/2021,16:45:42,22.4,26.3,7.75,805,17
Rack 12,12/1/2021,16:46:42,22.4,26.3,7.75,805,17
Rack 12,12/1/2021,16:47:42,22.3,26.3,7.75,803,18
Rack 12,12/1/2021,16:48:42,22.3,26.3,7.75,802,17
Rack 12,12/1/2021,16:49:42,22.3,26.3,7.75,803,17
Rack 12,12/1/2021,16:50:42,22.2,26.3,7.75,801,17
Rack 12,12/1/2021,16:51:42,22.5,26.3,7.75,801,18
Rack 12,12/1/2021,16:52:42,22.7,26.3,7.75,801,18
Rack 12,12/1/2021,16:53:42,22.8,26.3,7.75,801,17
Rack 12,12/1/2021,16:54:42,23,26.4,7.75,801,17
Rack 12,12/1/2021,16:55:42,23,26.4,7.75,803,17
Rack 12,12/1/2021,16:56:42,23,26.4,7.75,803,17
Rack 12,12/1/2021,16:57:42,23,26.4,7.75,802,17
Rack 12,12/1/2021,16:58:42,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,16:59:42,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,17:00:42,23,26.4,7.75,802,18
Rack 12,12/1/2021,17:01:42,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,17:02:42,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,17:03:43,23.1,26.4,7.75,802,18
Rack 12,12/1/2021,17:04:42,23.1,26.4,7.75,803,17
Rack 12,12/1/2021,17:05:42,23.2,26.4,7.75,801,17
Rack 12,12/1/2021,17:06:42,23.1,26.2,7.78,803,17
Rack 12,12/1/2021,17:07:42,23.2,26,7.77,800,18
Rack 12,12/1/2021,17:08:42,23.2,25.9,7.78,802,18
Rack 12,12/1/2021,17:09:43,23.1,26.1,7.78,802,18
Rack 12,12/1/2021,17:10:42,23.2,26.2,7.77,802,17
Rack 12,12/1/2021,17:11:43,23.2,26.2,7.78,803,18
Rack 12,12/1/2021,17:12:42,23.3,26.3,7.78,803,18
Rack 12,12/1/2021,17:13:43,23.2,26.3,7.77,804,17
Rack 12,12/1/2021,17:14:42,23.2,26.3,7.77,803,18
Rack 12,12/1/2021,17:15:43,23.2,26.3,7.78,803,17
Rack 12,12/1/2021,17:16:42,23.2,26.3,7.78,802,17
Rack 12,12/1/2021,17:17:43,23.2,26.3,7.78,803,17
Rack 12,12/1/2021,17:18:42,23.2,26.3,7.78,804,17
Rack 12,12/1/2021,17:19:43,23.2,26.3,7.78,802,18
Rack 12,12/1/2021,17:20:43,23.2,26.3,7.77,803,17
Rack 12,12/1/2021,17:21:43,23.3,26.4,7.77,803,17
Rack 12,12/1/2021,17:22:43,23.3,26.4,7.77,802,18
Rack 12,12/1/2021,17:23:43,23.3,26.4,7.78,803,17
Rack 12,12/1/2021,17:24:43,23.3,26.4,7.75,804,18
Rack 12,12/1/2021,17:25:43,23.3,26.4,7.78,802,17
Rack 12,12/1/2021,17:26:43,23.2,26.4,7.78,802,17
Rack 12,12/1/2021,17:27:43,23.2,26.4,7.78,803,17
Rack 12,12/1/2021,17:28:43,23.2,26.3,7.77,802,17
Rack 12,12/1/2021,17:29:43,23.2,26.1,7.78,801,17
Rack 12,12/1/2021,17:30:43,23.3,25.9,7.77,800,17
Rack 12,12/1/2021,17:31:43,23.3,26,7.78,801,17
Rack 12,12/1/2021,17:32:43,23.3,26.1,7.77,799,18
Rack 12,12/1/2021,17:33:43,23.3,26.2,7.77,802,17
Rack 12,12/1/2021,17:34:43,23.4,26.2,7.77,804,18
Rack 12,12/1/2021,17:35:43,23.3,26.3,7.77,804,17
Rack 12,12/1/2021,17:36:43,23.4,26.3,7.77,803,17
Rack 12,12/1/2021,17:37:43,23.4,26.3,7.78,803,17
Rack 12,12/1/2021,17:38:43,23.3,26.3,7.75,804,17
Rack 12,12/1/2021,17:39:43,23.4,26.3,7.75,802,17
Rack 12,12/1/2021,17:40:43,23.4,26.3,7.75,804,18
Rack 12,12/1/2021,17:41:43,23.4,26.3,7.77,803,17
Rack 12,12/1/2021,17:42:43,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,17:43:43,23.4,26.3,7.75,802,17
Rack 12,12/1/2021,17:44:43,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,17:45:43,23.3,26.3,7.75,805,18
Rack 12,12/1/2021,17:46:43,23.4,26.4,7.75,805,18
Rack 12,12/1/2021,17:47:43,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,17:48:43,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,17:49:43,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,17:50:43,23.3,26.4,7.75,802,17
Rack 12,12/1/2021,17:51:43,23.4,26.4,7.75,804,17
Rack 12,12/1/2021,17:52:43,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,17:53:43,23.4,26.4,7.75,803,18
Rack 12,12/1/2021,17:54:44,23.2,26.4,7.75,802,17
Rack 12,12/1/2021,17:55:44,23.3,26.4,7.75,802,17
Rack 12,12/1/2021,17:56:43,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,17:57:43,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,17:58:43,23.3,26.4,7.75,802,18
Rack 12,12/1/2021,17:59:43,23.3,26.2,7.75,802,17
Rack 12,12/1/2021,18:00:43,23.4,26,7.75,801,17
Rack 12,12/1/2021,18:01:43,23.4,25.9,7.78,801,17
Rack 12,12/1/2021,18:02:43,23.4,26.1,7.78,801,17
Rack 12,12/1/2021,18:03:43,23.4,26.1,7.78,801,17
Rack 12,12/1/2021,18:04:43,23.4,26.2,7.78,802,17
Rack 12,12/1/2021,18:05:43,23.4,26.2,7.78,803,17
Rack 12,12/1/2021,18:06:43,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:07:44,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:08:44,23.4,26.3,7.75,804,17
Rack 12,12/1/2021,18:09:44,23.4,26.3,7.75,804,17
Rack 12,12/1/2021,18:10:44,23.3,26.3,7.75,804,17
Rack 12,12/1/2021,18:11:44,23.4,26.3,7.75,805,17
Rack 12,12/1/2021,18:12:44,23.3,26.3,7.75,804,18
Rack 12,12/1/2021,18:13:44,23.4,26.3,7.75,803,17
Rack 12,12/1/2021,18:14:44,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:15:44,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,18:16:43,23.4,26.4,7.75,803,17
Rack 12,12/1/2021,18:17:43,23.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:18:44,23.4,26.4,7.75,802,18
Rack 12,12/1/2021,18:19:44,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,18:20:44,23.3,26.4,7.75,803,17
Rack 12,12/1/2021,18:21:44,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,18:22:44,23,26.4,7.75,803,17
Rack 12,12/1/2021,18:23:44,22.7,26.4,7.75,803,17
Rack 12,12/1/2021,18:24:44,22.6,26.4,7.75,802,17
Rack 12,12/1/2021,18:25:44,22.5,26.4,7.75,802,17
Rack 12,12/1/2021,18:26:44,22.4,26.4,7.75,802,17
Rack 12,12/1/2021,18:27:44,22.3,26.4,7.75,801,17
Rack 12,12/1/2021,18:28:44,22.3,26.4,7.75,799,18
Rack 12,12/1/2021,18:29:44,22.2,26.4,7.75,800,17
Rack 12,12/1/2021,18:30:44,22.2,26.4,7.75,799,17
Rack 12,12/1/2021,18:31:44,22.5,26.4,7.75,800,17
Rack 12,12/1/2021,18:32:44,22.7,26.4,7.75,800,17
Rack 12,12/1/2021,18:33:44,22.9,26.4,7.75,800,17
Rack 12,12/1/2021,18:34:44,23.1,26.4,7.75,798,17
Rack 12,12/1/2021,18:35:44,23.1,26.4,7.75,800,17
Rack 12,12/1/2021,18:36:44,23.1,26.4,7.75,800,18
Rack 12,12/1/2021,18:37:44,23.1,26.4,7.75,799,17
Rack 12,12/1/2021,18:38:44,23.1,26.1,7.75,798,17
Rack 12,12/1/2021,18:39:44,23.2,26,7.75,798,17
Rack 12,12/1/2021,18:40:44,23.1,26,7.75,798,17
Rack 12,12/1/2021,18:41:44,23.2,26.1,7.75,799,18
Rack 12,12/1/2021,18:42:44,23.2,26.2,7.75,801,17
Rack 12,12/1/2021,18:43:44,23.2,26.2,7.75,800,17
Rack 12,12/1/2021,18:44:44,23.1,26.3,7.75,801,17
Rack 12,12/1/2021,18:45:44,23.1,26.3,7.75,802,17
Rack 12,12/1/2021,18:46:44,23.1,26.3,7.75,802,17
Rack 12,12/1/2021,18:47:44,23.2,26.3,7.75,801,18
Rack 12,12/1/2021,18:48:44,23.2,26.3,7.75,801,18
Rack 12,12/1/2021,18:49:45,23.2,26.3,7.75,801,17
Rack 12,12/1/2021,18:50:45,23.1,26.3,7.72,801,17
Rack 12,12/1/2021,18:51:44,23.1,26.4,7.72,801,17
Rack 12,12/1/2021,18:52:44,23.3,26.4,7.75,801,18
Rack 12,12/1/2021,18:53:44,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,18:54:44,23.1,26.4,7.75,801,17
Rack 12,12/1/2021,18:55:44,23.1,26.4,7.75,802,17
Rack 12,12/1/2021,18:56:44,23.2,26.4,7.75,801,18
Rack 12,12/1/2021,18:57:44,23,26.4,7.75,801,18
Rack 12,12/1/2021,18:58:45,23.1,26.4,7.75,801,17
Rack 12,12/1/2021,18:59:45,23.3,26.4,7.75,803,18
Rack 12,12/1/2021,19:00:45,23.3,26.4,7.75,801,17
Rack 12,12/1/2021,19:01:45,23.2,26.4,7.75,801,18
Rack 12,12/1/2021,19:02:45,23.3,26.4,7.75,801,17
Rack 12,12/1/2021,19:03:45,23.3,26.4,7.72,801,17
Rack 12,12/1/2021,19:04:45,23.1,26.5,7.72,801,17
Rack 12,12/1/2021,19:05:44,23.2,26.3,7.72,801,17
Rack 12,12/1/2021,19:06:44,23.2,26.1,7.75,800,17
Rack 12,12/1/2021,19:07:44,23.1,26,7.75,798,17
Rack 12,12/1/2021,19:08:45,23.2,26,7.75,797,17
Rack 12,12/1/2021,19:09:45,23.2,26.1,7.75,798,18
Rack 12,12/1/2021,19:10:45,23.2,26.2,7.75,801,18
Rack 12,12/1/2021,19:11:45,23.3,26.2,7.75,801,17
Rack 12,12/1/2021,19:12:45,23.3,26.3,7.75,799,18
Rack 12,12/1/2021,19:13:45,23.3,26.3,7.75,800,17
Rack 12,12/1/2021,19:14:45,23.3,26.3,7.75,799,17
Rack 12,12/1/2021,19:15:45,23.3,26.3,7.75,800,17
Rack 12,12/1/2021,19:16:45,23.3,26.3,7.75,798,17
Rack 12,12/1/2021,19:17:45,23.3,26.3,7.75,799,17
Rack 12,12/1/2021,19:18:45,23.3,26.4,7.75,800,17
Rack 12,12/1/2021,19:19:45,23.3,26.4,7.75,799,17
Rack 12,12/1/2021,19:20:45,23.3,26.4,7.75,800,17
Rack 12,12/1/2021,19:21:45,23.3,26.4,7.75,801,18
Rack 12,12/1/2021,19:22:45,23.3,26.4,7.75,800,17
Rack 12,12/1/2021,19:23:45,23.3,26.4,7.75,801,17
Rack 12,12/1/2021,19:24:45,23.3,26.4,7.75,799,17
Rack 12,12/1/2021,19:25:45,23.3,26.4,7.75,800,18
Rack 12,12/1/2021,19:26:45,23.3,26.4,7.75,799,17
Rack 12,12/1/2021,19:27:45,23.3,26.4,7.75,799,18
Rack 12,12/1/2021,19:28:45,23.3,26.4,7.75,800,18
Rack 12,12/1/2021,19:29:45,23.3,26.3,7.75,800,17
Rack 12,12/1/2021,19:30:45,23.3,26.1,7.75,798,17
Rack 12,12/1/2021,19:31:45,23.2,25.9,7.75,797,17
Rack 12,12/1/2021,19:32:45,23.3,26,7.75,797,18
Rack 12,12/1/2021,19:33:45,23.3,26.1,7.75,799,17
Rack 12,12/1/2021,19:34:45,23.2,26.2,7.75,801,17
Rack 12,12/1/2021,19:35:45,23.3,26.2,7.75,801,17
Rack 12,12/1/2021,19:36:45,23.4,26.3,7.75,801,18
Rack 12,12/1/2021,19:37:45,23.3,26.3,7.75,801,18
Rack 12,12/1/2021,19:38:45,23.3,26.3,7.75,801,17
Rack 12,12/1/2021,19:39:45,23.3,26.3,7.75,800,18
Rack 12,12/1/2021,19:40:45,23.2,26.3,7.75,800,17
Rack 12,12/1/2021,19:41:45,23.2,26.4,7.75,800,17
Rack 12,12/1/2021,19:42:45,23.2,26.3,7.75,799,17
Rack 12,12/1/2021,19:43:46,23.2,26.4,7.75,798,17
Rack 12,12/1/2021,19:44:45,23.2,26.4,7.75,800,18
Rack 12,12/1/2021,19:45:45,23.2,26.4,7.75,800,18
Rack 12,12/1/2021,19:46:45,23.2,26.4,7.75,800,18
Rack 12,12/1/2021,19:47:45,23.2,26.4,7.75,800,18
Rack 12,12/1/2021,19:48:45,23.2,26.4,7.75,800,17
Rack 12,12/1/2021,19:49:45,23.2,26.4,7.75,800,17
Rack 12,12/1/2021,19:50:45,23.3,26.4,7.75,799,18
Rack 12,12/1/2021,19:51:45,23.1,26.4,7.75,800,17
Rack 12,12/1/2021,19:52:46,23.3,26.4,7.75,799,17
Rack 12,12/1/2021,19:53:46,23.2,26.4,7.75,800,17
Rack 12,12/1/2021,19:54:46,23.2,26.4,7.75,801,18
Rack 12,12/1/2021,19:55:46,23.2,26.4,7.75,801,17
Rack 12,12/1/2021,19:56:46,23.2,26.4,7.75,801,17
Rack 12,12/1/2021,19:57:46,23.3,26.2,7.75,800,17
Rack 12,12/1/2021,19:58:45,23.2,26,7.75,798,18
Rack 12,12/1/2021,19:59:45,23.2,25.9,7.78,797,17
Rack 12,12/1/2021,20:00:45,23.2,26.1,7.78,798,17
Rack 12,12/1/2021,20:01:45,23.2,26.1,7.78,801,18
Rack 12,12/1/2021,20:02:45,23.1,26.2,7.78,801,17
Rack 12,12/1/2021,20:03:45,22.8,26.3,7.78,801,17
Rack 12,12/1/2021,20:04:46,22.6,26.3,7.78,801,17
Rack 12,12/1/2021,20:05:46,22.4,26.3,7.75,800,17
Rack 12,12/1/2021,20:06:46,22.4,26.3,7.78,798,17
Rack 12,12/1/2021,20:07:46,22.3,26.3,7.78,799,17
Rack 12,12/1/2021,20:08:46,22.2,26.3,7.78,797,17
Rack 12,12/1/2021,20:09:46,22.2,26.3,7.78,797,17
Rack 12,12/1/2021,20:10:46,22.2,26.3,7.78,797,17
Rack 12,12/1/2021,20:11:46,22.5,26.3,7.75,798,17
Rack 12,12/1/2021,20:12:46,22.7,26.3,7.77,795,17
Rack 12,12/1/2021,20:13:46,22.8,26.3,7.75,797,17
Rack 12,12/1/2021,20:14:46,23,26.3,7.78,797,17
Rack 12,12/1/2021,20:15:46,23,26.3,7.75,797,18
Rack 12,12/1/2021,20:16:46,23.1,26.3,7.75,798,17
Rack 12,12/1/2021,20:17:46,23.1,26.3,7.75,798,18
Rack 12,12/1/2021,20:18:46,23.1,26.4,7.75,798,18
Rack 12,12/1/2021,20:19:46,23.1,26.4,7.75,801,17
Rack 12,12/1/2021,20:20:46,23.1,26.4,7.75,801,17
Rack 12,12/1/2021,20:21:46,23.1,26.4,7.75,798,17
Rack 12,12/1/2021,20:22:46,23.2,26.4,7.75,798,17
Rack 12,12/1/2021,20:23:46,23.1,26.4,7.75,798,17
Rack 12,12/1/2021,20:24:46,23.1,26.4,7.75,798,17
Rack 12,12/1/2021,20:25:46,23.2,26.4,7.78,798,17
Rack 12,12/1/2021,20:26:46,23.3,26.4,7.75,798,17
Rack 12,12/1/2021,20:27:46,23.2,26.4,7.75,798,17
Rack 12,12/1/2021,20:28:46,23.2,26.2,7.75,798,17
Rack 12,12/1/2021,20:29:46,23.1,26.1,7.78,797,17
Rack 12,12/1/2021,20:30:46,23.3,25.9,7.78,795,17
Rack 12,12/1/2021,20:31:46,23.1,26.1,7.78,795,17
Rack 12,12/1/2021,20:32:46,23.1,26.2,7.78,797,17
Rack 12,12/1/2021,20:33:46,23.2,26.2,7.78,798,17
Rack 12,12/1/2021,20:34:46,23.2,26.3,7.78,797,17
Rack 12,12/1/2021,20:35:46,23.2,26.3,7.78,797,17
Rack 12,12/1/2021,20:36:46,23.1,26.3,7.78,798,17
Rack 12,12/1/2021,20:37:46,23.2,26.3,7.75,800,17
Rack 12,12/1/2021,20:38:46,23.1,26.4,7.75,800,17
Rack 12,12/1/2021,20:39:46,23.1,26.3,7.75,800,17
Rack 12,12/1/2021,20:40:46,23.1,26.4,7.75,798,17
Rack 12,12/1/2021,20:41:46,23.2,26.4,7.75,798,17
Rack 12,12/1/2021,20:42:46,23.3,26.4,7.75,798,17
Rack 12,12/1/2021,20:43:46,23.4,26.4,7.75,798,17
Rack 12,12/1/2021,20:44:47,23.4,26.4,7.75,798,17
Rack 12,12/1/2021,20:45:47,23.4,26.4,7.75,798,18
Rack 12,12/1/2021,20:46:47,23.3,26.4,7.75,798,17
Rack 12,12/1/2021,20:47:47,23.4,26.3,7.75,798,18
Rack 12,12/1/2021,20:48:47,23.3,26.1,7.77,797,18
Rack 12,12/1/2021,20:49:47,23.3,26,7.77,797,17
Rack 12,12/1/2021,20:50:46,23.2,26,7.78,795,17
Rack 12,12/1/2021,20:51:46,23.3,26.1,7.78,797,17
Rack 12,12/1/2021,20:52:46,23.2,26.2,7.78,798,17
Rack 12,12/1/2021,20:53:46,23.2,26.3,7.78,799,17
Rack 12,12/1/2021,20:54:46,23.2,26.3,7.77,798,17
Rack 12,12/1/2021,20:55:47,23.2,26.3,7.77,800,17
Rack 12,12/1/2021,20:56:47,23.1,26.3,7.78,801,17
Rack 12,12/1/2021,20:57:47,23.2,26.4,7.78,800,17
Rack 12,12/1/2021,20:58:47,23.2,26.3,7.77,798,17
Rack 12,12/1/2021,20:59:47,23.2,26.4,7.78,799,18
Rack 12,12/1/2021,21:00:47,23.2,26.4,7.77,800,17
Rack 12,12/1/2021,21:01:47,23.3,26.4,7.78,798,17
Rack 12,12/1/2021,21:02:47,23.3,26.4,7.78,798,17
Rack 12,12/1/2021,21:03:47,23.2,26.4,7.78,798,18
Rack 12,12/1/2021,21:04:47,23.3,26.4,7.78,798,17
Rack 12,12/1/2021,21:05:47,23.4,26.4,7.78,798,17
Rack 12,12/1/2021,21:06:47,23.3,26.4,7.78,798,17
Rack 12,12/1/2021,21:07:47,23.3,26.4,7.78,800,17
Rack 12,12/1/2021,21:08:47,23.3,26.5,7.78,800,17
Rack 12,12/1/2021,21:09:47,23.4,26.3,7.78,798,17
Rack 12,12/1/2021,21:10:47,23.3,26.1,7.78,797,17
Rack 12,12/1/2021,21:11:47,23.3,26,7.78,797,18
Rack 12,12/1/2021,21:12:47,23.3,26,7.78,797,18
Rack 12,12/1/2021,21:13:47,23.3,26.1,7.78,798,18
Rack 12,12/1/2021,21:14:47,23.3,26.2,7.78,798,17
Rack 12,12/1/2021,21:15:47,23.2,26.2,7.78,800,18
Rack 12,12/1/2021,21:16:47,23.2,26.3,7.77,799,17
Rack 12,12/1/2021,21:17:47,23.2,26.3,7.77,800,17
Rack 12,12/1/2021,21:18:47,23.3,26.3,7.78,798,17
Rack 12,12/1/2021,21:19:47,23.4,26.3,7.77,798,18
Rack 12,12/1/2021,21:20:47,23.3,26.4,7.78,800,17
Rack 12,12/1/2021,21:21:47,23.3,26.4,7.78,798,17
Rack 12,12/1/2021,21:22:47,23.2,26.4,7.78,800,17
Rack 12,12/1/2021,21:23:47,23.2,26.4,7.78,799,17
Rack 12,12/1/2021,21:24:47,23.3,26.4,7.78,798,18
Rack 12,12/1/2021,21:25:47,23.3,26.4,7.77,798,18
Rack 12,12/1/2021,21:26:47,23.4,26.4,7.78,798,17
Rack 12,12/1/2021,21:27:47,23.4,26.3,7.78,798,18
Rack 12,12/1/2021,21:28:47,23.2,26.1,7.78,797,17
Rack 12,12/1/2021,21:29:47,23.3,26,7.77,797,17
Rack 12,12/1/2021,21:30:47,23.2,26,7.78,798,17
Rack 12,12/1/2021,21:31:47,23.3,26.1,7.77,798,17
Rack 12,12/1/2021,21:32:48,23.2,26.2,7.78,798,17
Rack 12,12/1/2021,21:33:48,23.3,26.2,7.78,801,17
Rack 12,12/1/2021,21:34:48,23.3,26.3,7.77,800,17
Rack 12,12/1/2021,21:35:48,23.3,26.3,7.78,800,17
Rack 12,12/1/2021,21:36:48,23.3,26.3,7.77,800,17
Rack 12,12/1/2021,21:37:48,23.4,26.3,7.78,800,17
Rack 12,12/1/2021,21:38:48,23.3,26.3,7.77,799,18
Rack 12,12/1/2021,21:39:47,23.3,26.4,7.77,800,17
Rack 12,12/1/2021,21:40:47,23.3,26.4,7.77,799,17
Rack 12,12/1/2021,21:41:47,23.2,26.4,7.78,800,17
Rack 12,12/1/2021,21:42:47,23.2,26.4,7.78,798,17
Rack 12,12/1/2021,21:43:47,22.6,26.4,7.78,799,17
Rack 12,12/1/2021,21:44:47,22.6,26.4,7.78,798,16
Rack 12,12/1/2021,21:45:48,22.4,26.4,7.78,797,18
Rack 12,12/1/2021,21:46:48,22.3,26.4,7.78,797,17
Rack 12,12/1/2021,21:47:48,22.3,26.4,7.78,797,17
Rack 12,12/1/2021,21:48:48,22.3,26.4,7.78,797,17
Rack 12,12/1/2021,21:49:48,22.2,26.4,7.78,795,17
Rack 12,12/1/2021,21:50:48,22.2,26.4,7.78,795,18
Rack 12,12/1/2021,21:51:48,22.6,26.4,7.77,795,17
Rack 12,12/1/2021,21:52:48,22.8,26.4,7.77,795,17
Rack 12,12/1/2021,21:53:48,22.8,26.4,7.78,797,17
Rack 12,12/1/2021,21:54:48,22.9,26.4,7.78,795,17
Rack 12,12/1/2021,21:55:48,23.1,26.4,7.78,795,17
Rack 12,12/1/2021,21:56:48,22.9,26.5,7.77,795,16
Rack 12,12/1/2021,21:57:48,23.1,26.3,7.77,795,17
Rack 12,12/1/2021,21:58:48,23.2,26.1,7.77,795,17
Rack 12,12/1/2021,21:59:48,23.2,26,7.78,794,17
Rack 12,12/1/2021,22:00:48,23.1,26,7.77,794,18
Rack 12,12/1/2021,22:01:48,23.1,26.1,7.77,794,17
Rack 12,12/1/2021,22:02:48,23.1,26.2,7.77,795,18
Rack 12,12/1/2021,22:03:48,23.1,26.3,7.78,797,17
Rack 12,12/1/2021,22:04:48,23.1,26.3,7.77,798,17
Rack 12,12/1/2021,22:05:48,23,26.3,7.78,797,18
Rack 12,12/1/2021,22:06:48,23.1,26.3,7.77,797,17
Rack 12,12/1/2021,22:07:48,23.1,26.4,7.77,798,17
Rack 12,12/1/2021,22:08:48,23.1,26.4,7.78,797,17
Rack 12,12/1/2021,22:09:48,23,26.4,7.77,797,17
Rack 12,12/1/2021,22:10:48,23.1,26.4,7.78,797,18
