Rack_Number,Date,Time,Month,Year,Level,Temperature,pH,Conductivity,Flow
Rack 12,11/30/2021,18:14:14,2021-11,2021,23.3,26.3,7.64,799,17
Rack 12,11/30/2021,18:15:15,2021-11,2021,23.3,26.3,7.64,798,18
Rack 12,11/30/2021,18:16:15,2021-11,2021,23.3,26.3,7.64,798,17
Rack 12,11/30/2021,18:17:15,2021-11,2021,23.2,26.3,7.64,798,18
Rack 12,11/30/2021,18:18:15,2021-11,2021,23.3,26.3,7.64,798,18
Rack 12,11/30/2021,18:19:15,2021-11,2021,23.3,26.3,7.64,798,18
Rack 12,11/30/2021,18:20:15,2021-11,2021,23.3,26.4,7.64,798,17
Rack 12,11/30/2021,18:21:15,2021-11,2021,23.3,26.4,7.64,798,17
Rack 12,11/30/2021,18:22:15,2021-11,2021,23.3,26.4,7.64,798,18
Rack 12,11/30/2021,18:23:15,2021-11,2021,23.3,26.4,7.64,798,18
Rack 12,11/30/2021,18:24:15,2021-11,2021,23.3,26.4,7.64,799,18
Rack 12,11/30/2021,18:25:15,2021-11,2021,23.3,26.4,7.64,798,17
Rack 12,11/30/2021,18:26:15,2021-11,2021,23.2,26.4,7.64,797,17
Rack 12,11/30/2021,18:27:15,2021-11,2021,23.2,26.2,7.64,798,17
Rack 12,11/30/2021,18:28:15,2021-11,2021,23.2,26,7.67,795,18
Rack 12,11/30/2021,18:29:15,2021-11,2021,23.3,25.9,7.67,795,17
Rack 12,11/30/2021,18:30:15,2021-11,2021,23.3,26,7.67,797,17
Rack 12,11/30/2021,18:31:15,2021-11,2021,23.2,26.1,7.67,799,17
Rack 12,11/30/2021,18:32:15,2021-11,2021,23.2,26.2,7.67,798,18
Rack 12,11/30/2021,18:33:15,2021-11,2021,23.3,26.2,7.67,800,17
Rack 12,11/30/2021,18:34:15,2021-11,2021,23.3,26.3,7.64,799,17
Rack 12,11/30/2021,18:35:15,2021-11,2021,23.3,26.3,7.67,798,18
Rack 12,11/30/2021,18:36:15,2021-11,2021,23.3,26.3,7.67,798,18
Rack 12,11/30/2021,18:37:15,2021-11,2021,23.3,26.3,7.67,798,17
Rack 12,11/30/2021,18:38:15,2021-11,2021,23.3,26.3,7.64,798,17
Rack 12,11/30/2021,18:39:15,2021-11,2021,23.3,26.3,7.67,798,17
Rack 12,11/30/2021,18:40:15,2021-11,2021,23.4,26.3,7.64,798,17
Rack 12,11/30/2021,18:41:15,2021-11,2021,23.4,26.3,7.64,798,17
Rack 12,11/30/2021,18:42:15,2021-11,2021,23.4,26.3,7.64,798,17
Rack 12,11/30/2021,18:43:15,2021-11,2021,23.4,26.3,7.67,799,17
Rack 12,11/30/2021,18:44:15,2021-11,2021,23.5,26.4,7.64,798,17
Rack 12,11/30/2021,18:45:15,2021-11,2021,23.4,26.4,7.64,798,18
Rack 12,11/30/2021,18:46:15,2021-11,2021,23.4,26.4,7.64,798,17
Rack 12,11/30/2021,18:47:15,2021-11,2021,23.4,26.4,7.64,798,18
Rack 12,11/30/2021,18:48:15,2021-11,2021,23.4,26.4,7.64,798,17
Rack 12,11/30/2021,18:49:15,2021-11,2021,23.4,26.4,7.67,797,18
Rack 12,11/30/2021,18:50:15,2021-11,2021,23.4,26.4,7.67,798,17
Rack 12,11/30/2021,18:51:15,2021-11,2021,23.4,26.4,7.67,798,18
Rack 12,11/30/2021,18:52:15,2021-11,2021,23.4,26.4,7.67,798,18
Rack 12,11/30/2021,18:53:16,2021-11,2021,23.4,26.4,7.64,798,17
Rack 12,11/30/2021,18:54:16,2021-11,2021,23.5,26.4,7.67,797,17
Rack 12,11/30/2021,18:55:16,2021-11,2021,23.4,26.3,7.64,798,17
Rack 12,11/30/2021,18:56:15,2021-11,2021,23.4,26.1,7.67,797,17
Rack 12,11/30/2021,18:57:15,2021-11,2021,23.4,25.9,7.67,795,17
Rack 12,11/30/2021,18:58:15,2021-11,2021,23.4,26,7.67,795,17
Rack 12,11/30/2021,18:59:15,2021-11,2021,23.3,26.1,7.66,797,16
Rack 12,11/30/2021,19:00:15,2021-11,2021,23.4,26.2,7.67,798,18
Rack 12,11/30/2021,19:01:15,2021-11,2021,23.3,26.2,7.67,798,17
Rack 12,11/30/2021,19:02:15,2021-11,2021,23.2,26.3,7.67,798,17
Rack 12,11/30/2021,19:03:15,2021-11,2021,22.9,26.3,7.67,798,17
Rack 12,11/30/2021,19:04:15,2021-11,2021,22.7,26.3,7.67,799,18
Rack 12,11/30/2021,19:05:15,2021-11,2021,22.6,26.3,7.67,798,18
Rack 12,11/30/2021,19:06:16,2021-11,2021,22.4,26.3,7.67,797,17
Rack 12,11/30/2021,19:07:16,2021-11,2021,22.4,26.3,7.67,797,17
Rack 12,11/30/2021,19:08:16,2021-11,2021,22.3,26.3,7.67,796,18
Rack 12,11/30/2021,19:09:16,2021-11,2021,22.3,26.3,7.67,795,17
Rack 12,11/30/2021,19:10:16,2021-11,2021,22.2,26.3,7.66,795,17
Rack 12,11/30/2021,19:11:16,2021-11,2021,22.4,26.3,7.67,794,18
Rack 12,11/30/2021,19:12:16,2021-11,2021,22.6,26.3,7.67,793,17
Rack 12,11/30/2021,19:13:16,2021-11,2021,22.8,26.3,7.67,793,17
Rack 12,11/30/2021,19:14:16,2021-11,2021,22.9,26.3,7.66,793,17
Rack 12,11/30/2021,19:15:16,2021-11,2021,23,26.3,7.67,793,17
Rack 12,11/30/2021,19:16:16,2021-11,2021,23,26.3,7.66,793,17
Rack 12,11/30/2021,19:17:16,2021-11,2021,23,26.3,7.67,794,17
Rack 12,11/30/2021,19:18:16,2021-11,2021,23.1,26.3,7.67,794,17
Rack 12,11/30/2021,19:19:16,2021-11,2021,23.1,26.3,7.67,794,17
Rack 12,11/30/2021,19:20:16,2021-11,2021,23.1,26.3,7.67,794,18
Rack 12,11/30/2021,19:21:16,2021-11,2021,23.1,26.4,7.66,795,18
Rack 12,11/30/2021,19:22:16,2021-11,2021,23.1,26.4,7.67,795,17
Rack 12,11/30/2021,19:23:16,2021-11,2021,23.1,26.4,7.67,795,18
Rack 12,11/30/2021,19:24:16,2021-11,2021,23.2,26.4,7.67,795,17
Rack 12,11/30/2021,19:25:16,2021-11,2021,23.2,26.4,7.67,795,17
Rack 12,11/30/2021,19:26:16,2021-11,2021,23.2,26.4,7.67,795,18
Rack 12,11/30/2021,19:27:16,2021-11,2021,23.1,26.4,7.67,795,17
Rack 12,11/30/2021,19:28:16,2021-11,2021,23.2,26.4,7.67,795,18
Rack 12,11/30/2021,19:29:16,2021-11,2021,23.2,26.4,7.67,795,18
Rack 12,11/30/2021,19:30:16,2021-11,2021,23.2,26.4,7.67,795,17
Rack 12,11/30/2021,19:31:16,2021-11,2021,23.2,26.1,7.67,794,17
Rack 12,11/30/2021,19:32:16,2021-11,2021,23.1,26,7.66,793,18
Rack 12,11/30/2021,19:33:16,2021-11,2021,23.1,26,7.67,793,17
Rack 12,11/30/2021,19:34:16,2021-11,2021,23.1,26.1,7.67,794,18
Rack 12,11/30/2021,19:35:16,2021-11,2021,23.2,26.2,7.67,795,18
Rack 12,11/30/2021,19:36:16,2021-11,2021,23.2,26.2,7.67,795,17
Rack 12,11/30/2021,19:37:16,2021-11,2021,23.1,26.3,7.67,795,17
Rack 12,11/30/2021,19:38:16,2021-11,2021,23.2,26.3,7.67,795,17
Rack 12,11/30/2021,19:39:16,2021-11,2021,23.2,26.3,7.67,794,18
Rack 12,11/30/2021,19:40:16,2021-11,2021,23.1,26.3,7.67,794,18
Rack 12,11/30/2021,19:41:16,2021-11,2021,23.2,26.3,7.67,794,17
Rack 12,11/30/2021,19:42:16,2021-11,2021,23.2,26.3,7.67,794,17
Rack 12,11/30/2021,19:43:16,2021-11,2021,23.2,26.3,7.67,795,17
Rack 12,11/30/2021,19:44:16,2021-11,2021,23.1,26.4,7.67,795,17
Rack 12,11/30/2021,19:45:16,2021-11,2021,23.2,26.4,7.67,795,18
Rack 12,11/30/2021,19:46:17,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,19:47:17,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,19:48:16,2021-11,2021,23.2,26.4,7.67,795,17
Rack 12,11/30/2021,19:49:16,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,19:50:16,2021-11,2021,23.2,26.4,7.67,797,18
Rack 12,11/30/2021,19:51:16,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,19:52:16,2021-11,2021,23.3,26.4,7.64,795,17
Rack 12,11/30/2021,19:53:16,2021-11,2021,23.3,26.4,7.64,795,18
Rack 12,11/30/2021,19:54:16,2021-11,2021,23.3,26.4,7.67,796,17
Rack 12,11/30/2021,19:55:17,2021-11,2021,23.2,26.4,7.67,795,17
Rack 12,11/30/2021,19:56:17,2021-11,2021,23.3,26.3,7.67,795,17
Rack 12,11/30/2021,19:57:17,2021-11,2021,23.2,26,7.67,793,18
Rack 12,11/30/2021,19:58:17,2021-11,2021,23.3,25.9,7.67,791,17
Rack 12,11/30/2021,19:59:17,2021-11,2021,23.2,26,7.67,793,17
Rack 12,11/30/2021,20:00:17,2021-11,2021,23.3,26.1,7.67,795,17
Rack 12,11/30/2021,20:01:17,2021-11,2021,23.3,26.2,7.67,795,17
Rack 12,11/30/2021,20:02:17,2021-11,2021,23.3,26.2,7.67,795,17
Rack 12,11/30/2021,20:03:17,2021-11,2021,23.3,26.3,7.67,795,17
Rack 12,11/30/2021,20:04:17,2021-11,2021,23.2,26.2,7.67,795,17
Rack 12,11/30/2021,20:05:17,2021-11,2021,23.3,26.3,7.67,794,18
Rack 12,11/30/2021,20:06:17,2021-11,2021,23.3,26.3,7.67,794,17
Rack 12,11/30/2021,20:07:17,2021-11,2021,23.3,26.3,7.67,795,18
Rack 12,11/30/2021,20:08:17,2021-11,2021,23.2,26.3,7.67,795,18
Rack 12,11/30/2021,20:09:17,2021-11,2021,23.3,26.3,7.67,795,17
Rack 12,11/30/2021,20:10:17,2021-11,2021,23.3,26.3,7.67,795,17
Rack 12,11/30/2021,20:11:17,2021-11,2021,23.3,26.4,7.67,796,17
Rack 12,11/30/2021,20:12:17,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,20:13:17,2021-11,2021,23.3,26.4,7.67,795,18
Rack 12,11/30/2021,20:14:17,2021-11,2021,23.2,26.4,7.67,795,18
Rack 12,11/30/2021,20:15:17,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,20:16:17,2021-11,2021,23.3,26.4,7.67,795,18
Rack 12,11/30/2021,20:17:17,2021-11,2021,23.2,26.4,7.67,797,18
Rack 12,11/30/2021,20:18:17,2021-11,2021,23.3,26.4,7.67,797,17
Rack 12,11/30/2021,20:19:17,2021-11,2021,23.3,26.4,7.67,797,17
Rack 12,11/30/2021,20:20:17,2021-11,2021,23.3,26.4,7.67,797,17
Rack 12,11/30/2021,20:21:17,2021-11,2021,23.2,26.4,7.67,796,17
Rack 12,11/30/2021,20:22:17,2021-11,2021,23.3,26.4,7.67,797,17
Rack 12,11/30/2021,20:23:17,2021-11,2021,23.3,26.4,7.67,797,18
Rack 12,11/30/2021,20:24:17,2021-11,2021,23.3,26.4,7.67,797,17
Rack 12,11/30/2021,20:25:17,2021-11,2021,23.3,26.3,7.67,798,17
Rack 12,11/30/2021,20:26:17,2021-11,2021,23.3,26.1,7.67,794,18
Rack 12,11/30/2021,20:27:17,2021-11,2021,23.3,26,7.67,793,18
Rack 12,11/30/2021,20:28:17,2021-11,2021,23.2,26,7.67,794,18
Rack 12,11/30/2021,20:29:17,2021-11,2021,23.3,26.1,7.67,795,17
Rack 12,11/30/2021,20:30:17,2021-11,2021,23.3,26.2,7.67,795,17
Rack 12,11/30/2021,20:31:17,2021-11,2021,23.3,26.2,7.67,797,17
Rack 12,11/30/2021,20:32:17,2021-11,2021,23.3,26.3,7.67,795,17
Rack 12,11/30/2021,20:33:17,2021-11,2021,23.3,26.3,7.67,796,18
Rack 12,11/30/2021,20:34:17,2021-11,2021,23.4,26.3,7.66,794,17
Rack 12,11/30/2021,20:35:17,2021-11,2021,23.3,26.3,7.67,794,17
Rack 12,11/30/2021,20:36:18,2021-11,2021,23.3,26.3,7.67,794,18
Rack 12,11/30/2021,20:37:18,2021-11,2021,23.3,26.3,7.67,793,18
Rack 12,11/30/2021,20:38:18,2021-11,2021,23.3,26.3,7.67,794,17
Rack 12,11/30/2021,20:39:18,2021-11,2021,23.3,26.4,7.67,795,17
Rack 12,11/30/2021,20:40:17,2021-11,2021,23.3,26.4,7.64,795,17
Rack 12,11/30/2021,20:41:17,2021-11,2021,23.3,26.4,7.64,795,17
Rack 12,11/30/2021,20:42:17,2021-11,2021,23.2,26.4,7.64,796,17
Rack 12,11/30/2021,20:43:17,2021-11,2021,22.9,26.4,7.67,795,18
Rack 12,11/30/2021,20:44:17,2021-11,2021,22.6,26.4,7.64,795,18
Rack 12,11/30/2021,20:45:18,2021-11,2021,22.5,26.4,7.64,795,17
Rack 12,11/30/2021,20:46:18,2021-11,2021,22.4,26.4,7.64,794,18
Rack 12,11/30/2021,20:47:18,2021-11,2021,22.4,26.4,7.67,794,18
Rack 12,11/30/2021,20:48:18,2021-11,2021,22.3,26.4,7.64,794,17
Rack 12,11/30/2021,20:49:18,2021-11,2021,22.3,26.3,7.64,792,17
Rack 12,11/30/2021,20:50:18,2021-11,2021,22.2,26.3,7.67,793,18
Rack 12,11/30/2021,20:51:18,2021-11,2021,22.4,26.4,7.67,791,17
Rack 12,11/30/2021,20:52:18,2021-11,2021,22.6,26.3,7.64,793,17
Rack 12,11/30/2021,20:53:18,2021-11,2021,22.8,26.3,7.64,798,18
Rack 12,11/30/2021,20:54:18,2021-11,2021,22.9,26.4,7.64,800,18
Rack 12,11/30/2021,20:55:18,2021-11,2021,22.9,26.4,7.64,805,17
Rack 12,11/30/2021,20:56:18,2021-11,2021,23,26.4,7.64,807,17
Rack 12,11/30/2021,20:57:18,2021-11,2021,23,26.4,7.64,805,17
Rack 12,11/30/2021,20:58:18,2021-11,2021,23.1,26.4,7.64,804,17
Rack 12,11/30/2021,20:59:18,2021-11,2021,23.1,26.4,7.64,801,17
Rack 12,11/30/2021,21:00:18,2021-11,2021,23.1,26.4,7.64,801,18
Rack 12,11/30/2021,21:01:18,2021-11,2021,23.1,26.4,7.64,800,18
Rack 12,11/30/2021,21:02:18,2021-11,2021,23.1,26.4,7.64,802,17
Rack 12,11/30/2021,21:03:18,2021-11,2021,23.1,26.4,7.64,800,18
Rack 12,11/30/2021,21:04:18,2021-11,2021,23.1,26.2,7.64,801,17
Rack 12,11/30/2021,21:05:18,2021-11,2021,23.1,26,7.67,797,17
Rack 12,11/30/2021,21:06:18,2021-11,2021,23.1,25.9,7.67,796,18
Rack 12,11/30/2021,21:07:18,2021-11,2021,23.1,26.1,7.67,798,17
Rack 12,11/30/2021,21:08:18,2021-11,2021,23.2,26.1,7.67,800,18
Rack 12,11/30/2021,21:09:18,2021-11,2021,23.2,26.2,7.67,800,17
Rack 12,11/30/2021,21:10:18,2021-11,2021,23.1,26.2,7.67,799,17
Rack 12,11/30/2021,21:11:18,2021-11,2021,23.2,26.3,7.67,801,18
Rack 12,11/30/2021,21:12:18,2021-11,2021,23.2,26.3,7.67,800,17
Rack 12,11/30/2021,21:13:18,2021-11,2021,23.2,26.3,7.67,799,18
Rack 12,11/30/2021,21:14:18,2021-11,2021,23.2,26.3,7.67,798,17
Rack 12,11/30/2021,21:15:18,2021-11,2021,23.2,26.3,7.64,798,17
Rack 12,11/30/2021,21:16:18,2021-11,2021,23.2,26.3,7.64,798,17
Rack 12,11/30/2021,21:17:18,2021-11,2021,23.1,26.4,7.64,799,18
Rack 12,11/30/2021,21:18:18,2021-11,2021,23.2,26.4,7.64,798,17
Rack 12,11/30/2021,21:19:18,2021-11,2021,23.2,26.4,7.67,798,17
Rack 12,11/30/2021,21:20:18,2021-11,2021,23.2,26.4,7.64,798,17
Rack 12,11/30/2021,21:21:18,2021-11,2021,23.2,26.4,7.64,799,17
Rack 12,11/30/2021,21:22:18,2021-11,2021,23.2,26.4,7.67,798,17
Rack 12,11/30/2021,21:23:18,2021-11,2021,23.1,26.4,7.64,800,17
Rack 12,11/30/2021,21:24:18,2021-11,2021,23.1,26.4,7.67,800,17
Rack 12,11/30/2021,21:25:18,2021-11,2021,23.2,26.4,7.67,799,18
Rack 12,11/30/2021,21:26:18,2021-11,2021,23.2,26.4,7.64,799,17
Rack 12,11/30/2021,21:27:18,2021-11,2021,23.2,26.4,7.64,801,18
Rack 12,11/30/2021,21:28:18,2021-11,2021,23.2,26.4,7.64,801,17
Rack 12,11/30/2021,21:29:18,2021-11,2021,23.2,26.4,7.64,800,18
Rack 12,11/30/2021,21:30:18,2021-11,2021,23.2,26.4,7.64,801,17
Rack 12,11/30/2021,21:31:18,2021-11,2021,23.3,26.5,7.67,803,17
Rack 12,11/30/2021,21:32:19,2021-11,2021,23.3,26.3,7.67,800,18
Rack 12,11/30/2021,21:33:19,2021-11,2021,23.3,26.1,7.67,798,17
Rack 12,11/30/2021,21:34:19,2021-11,2021,23.3,25.9,7.67,794,17
Rack 12,11/30/2021,21:35:19,2021-11,2021,23.3,26,7.67,797,17
Rack 12,11/30/2021,21:36:19,2021-11,2021,23.3,26.1,7.67,798,17
Rack 12,11/30/2021,21:37:19,2021-11,2021,23.3,26.2,7.67,799,18
Rack 12,11/30/2021,21:38:19,2021-11,2021,23.3,26.2,7.67,801,17
Rack 12,11/30/2021,21:39:18,2021-11,2021,23.3,26.3,7.67,799,17
Rack 12,11/30/2021,21:40:18,2021-11,2021,23.3,26.3,7.67,799,17
Rack 12,11/30/2021,21:41:18,2021-11,2021,23.3,26.3,7.67,799,18
Rack 12,11/30/2021,21:42:18,2021-11,2021,23.3,26.3,7.67,800,17
Rack 12,11/30/2021,21:43:18,2021-11,2021,23.3,26.3,7.67,801,18
Rack 12,11/30/2021,21:44:18,2021-11,2021,23.3,26.3,7.67,799,17
Rack 12,11/30/2021,21:45:19,2021-11,2021,23.3,26.3,7.67,799,17
Rack 12,11/30/2021,21:46:19,2021-11,2021,23.3,26.3,7.67,801,18
Rack 12,11/30/2021,21:47:19,2021-11,2021,23.3,26.4,7.67,799,18
Rack 12,11/30/2021,21:48:19,2021-11,2021,23.3,26.4,7.67,800,17
Rack 12,11/30/2021,21:49:19,2021-11,2021,23.3,26.4,7.67,801,17
Rack 12,11/30/2021,21:50:19,2021-11,2021,23.4,26.4,7.67,800,18
Rack 12,11/30/2021,21:51:19,2021-11,2021,23.4,26.4,7.67,801,18
Rack 12,11/30/2021,21:52:19,2021-11,2021,23.4,26.4,7.67,801,17
Rack 12,11/30/2021,21:53:19,2021-11,2021,23.4,26.2,7.67,800,17
Rack 12,11/30/2021,21:54:19,2021-11,2021,23.4,26,7.67,798,17
Rack 12,11/30/2021,21:55:19,2021-11,2021,23.4,25.9,7.67,797,17
Rack 12,11/30/2021,21:56:19,2021-11,2021,23.4,26.1,7.7,797,17
Rack 12,11/30/2021,21:57:19,2021-11,2021,23.3,26.2,7.7,798,17
Rack 12,11/30/2021,21:58:19,2021-11,2021,23.3,26.2,7.67,800,17
Rack 12,11/30/2021,21:59:19,2021-11,2021,23.3,26.2,7.67,799,17
Rack 12,11/30/2021,22:00:19,2021-11,2021,23.3,26.3,7.67,800,18
Rack 12,11/30/2021,22:01:19,2021-11,2021,23.2,26.3,7.67,800,17
Rack 12,11/30/2021,22:02:19,2021-11,2021,23.3,26.3,7.67,801,17
Rack 12,11/30/2021,22:03:19,2021-11,2021,23.3,26.3,7.67,801,17
Rack 12,11/30/2021,22:04:19,2021-11,2021,23.3,26.3,7.67,801,17
Rack 12,11/30/2021,22:05:19,2021-11,2021,23.3,26.3,7.67,800,17
Rack 12,11/30/2021,22:06:19,2021-11,2021,23.3,26.3,7.67,799,17
Rack 12,11/30/2021,22:07:19,2021-11,2021,23.3,26.3,7.67,801,18
Rack 12,11/30/2021,22:08:19,2021-11,2021,23.3,26.3,7.67,801,17
Rack 12,11/30/2021,22:09:19,2021-11,2021,23.3,26.4,7.67,801,18
Rack 12,11/30/2021,22:10:19,2021-11,2021,23.3,26.4,7.67,801,17
Rack 12,11/30/2021,22:11:19,2021-11,2021,23.3,26.4,7.67,800,17
Rack 12,11/30/2021,22:12:19,2021-11,2021,23.3,26.4,7.67,800,17
Rack 12,11/30/2021,22:13:19,2021-11,2021,23.3,26.4,7.67,800,17
Rack 12,11/30/2021,22:14:19,2021-11,2021,23.3,26.4,7.67,799,18
Rack 12,11/30/2021,22:15:19,2021-11,2021,23.3,26.4,7.67,800,17
Rack 12,11/30/2021,22:16:19,2021-11,2021,23.2,26.4,7.67,801,17
Rack 12,11/30/2021,22:17:19,2021-11,2021,23.2,26.4,7.67,801,17
Rack 12,11/30/2021,22:18:19,2021-11,2021,23.3,26.4,7.67,801,17
Rack 12,11/30/2021,22:19:19,2021-11,2021,23.3,26.4,7.67,801,17
Rack 12,11/30/2021,22:20:20,2021-11,2021,23.3,26.4,7.67,801,18
Rack 12,11/30/2021,22:21:19,2021-11,2021,23.2,26.4,7.67,801,17
Rack 12,11/30/2021,22:22:19,2021-11,2021,23.2,26.2,7.67,801,17
Rack 12,11/30/2021,22:23:19,2021-11,2021,22.9,26,7.67,796,18
Rack 12,11/30/2021,22:24:19,2021-11,2021,22.7,25.9,7.67,795,18
Rack 12,11/30/2021,22:25:20,2021-11,2021,22.5,26.1,7.67,800,17
Rack 12,11/30/2021,22:26:20,2021-11,2021,22.4,26.1,7.67,798,18
Rack 12,11/30/2021,22:27:19,2021-11,2021,22.4,26.2,7.67,800,17
Rack 12,11/30/2021,22:28:20,2021-11,2021,22.3,26.2,7.67,798,17
Rack 12,11/30/2021,22:29:20,2021-11,2021,22.2,26.2,7.67,797,17
Rack 12,11/30/2021,22:30:20,2021-11,2021,22.3,26.2,7.67,797,17
Rack 12,11/30/2021,22:31:20,2021-11,2021,22.4,26.2,7.67,797,18
Rack 12,11/30/2021,22:32:19,2021-11,2021,22.6,26.3,7.67,797,18
Rack 12,11/30/2021,22:33:19,2021-11,2021,22.8,26.3,7.67,797,17
Rack 12,11/30/2021,22:34:20,2021-11,2021,22.9,26.3,7.67,797,18
Rack 12,11/30/2021,22:35:20,2021-11,2021,22.9,26.3,7.66,797,18
Rack 12,11/30/2021,22:36:20,2021-11,2021,23,26.3,7.67,797,18
Rack 12,11/30/2021,22:37:20,2021-11,2021,23,26.3,7.67,798,18
Rack 12,11/30/2021,22:38:20,2021-11,2021,23,26.3,7.67,798,17
Rack 12,11/30/2021,22:39:19,2021-11,2021,23,26.3,7.67,797,17
Rack 12,11/30/2021,22:40:20,2021-11,2021,23.1,26.4,7.67,797,17
Rack 12,11/30/2021,22:41:20,2021-11,2021,23.1,26.3,7.67,798,17
Rack 12,11/30/2021,22:42:20,2021-11,2021,23.1,26.4,7.67,797,17
Rack 12,11/30/2021,22:43:20,2021-11,2021,23.1,26.3,7.67,797,18
Rack 12,11/30/2021,22:44:20,2021-11,2021,23.1,26.4,7.67,797,17
Rack 12,11/30/2021,22:45:20,2021-11,2021,23.1,26.4,7.67,798,18
Rack 12,11/30/2021,22:46:20,2021-11,2021,23.1,26.4,7.67,795,17
Rack 12,11/30/2021,22:47:20,2021-11,2021,23.1,26.4,7.67,805,18
Rack 12,11/30/2021,22:48:20,2021-11,2021,23.1,26.4,7.67,798,18
Rack 12,11/30/2021,22:49:20,2021-11,2021,23.1,26.4,7.67,798,17
Rack 12,11/30/2021,22:50:20,2021-11,2021,23.1,26.4,7.67,797,17
Rack 12,11/30/2021,22:51:20,2021-11,2021,23.2,26.4,7.67,798,18
Rack 12,11/30/2021,22:52:20,2021-11,2021,23.2,26.4,7.67,798,17
Rack 12,11/30/2021,22:53:20,2021-11,2021,23.2,26.4,7.67,797,18
Rack 12,11/30/2021,22:54:20,2021-11,2021,23.1,26.4,7.67,797,17
Rack 12,11/30/2021,22:55:20,2021-11,2021,23.1,26.4,7.66,797,18
Rack 12,11/30/2021,22:56:20,2021-11,2021,23.1,26.2,7.67,797,17
Rack 12,11/30/2021,22:57:20,2021-11,2021,23.2,26,7.67,795,17
Rack 12,11/30/2021,22:58:20,2021-11,2021,23.2,25.9,7.67,795,17
Rack 12,11/30/2021,22:59:20,2021-11,2021,23.2,26.1,7.67,795,17
Rack 12,11/30/2021,23:00:20,2021-11,2021,23.2,26.2,7.67,797,17
Rack 12,11/30/2021,23:01:20,2021-11,2021,23.2,26.2,7.67,797,17
Rack 12,11/30/2021,23:02:20,2021-11,2021,23.2,26.3,7.66,800,17
Rack 12,11/30/2021,23:03:20,2021-11,2021,23.2,26.3,7.66,800,17
Rack 12,11/30/2021,23:04:20,2021-11,2021,23.2,26.3,7.67,798,18
Rack 12,11/30/2021,23:05:20,2021-11,2021,23.3,26.3,7.67,798,17
Rack 12,11/30/2021,23:06:20,2021-11,2021,23.3,26.3,7.67,799,18
Rack 12,11/30/2021,23:07:20,2021-11,2021,23.2,26.4,7.67,798,17
Rack 12,11/30/2021,23:08:20,2021-11,2021,23.3,26.4,7.64,798,18
Rack 12,11/30/2021,23:09:20,2021-11,2021,23.3,26.4,7.64,798,17
Rack 12,11/30/2021,23:10:20,2021-11,2021,23.3,26.4,7.64,798,17
Rack 12,11/30/2021,23:11:20,2021-11,2021,23.3,26.4,7.64,798,18
Rack 12,11/30/2021,23:12:20,2021-11,2021,23.2,26.4,7.64,798,18
Rack 12,11/30/2021,23:13:20,2021-11,2021,23.2,26.4,7.64,797,17
Rack 12,11/30/2021,23:14:21,2021-11,2021,23.3,26.4,7.64,797,17
Rack 12,11/30/2021,23:15:20,2021-11,2021,23.3,26.4,7.64,797,17
Rack 12,11/30/2021,23:16:20,2021-11,2021,23.2,26.4,7.64,797,18
Rack 12,11/30/2021,23:17:20,2021-11,2021,23.3,26.4,7.64,797,17
Rack 12,11/30/2021,23:18:20,2021-11,2021,23.3,26.4,7.66,798,17
Rack 12,11/30/2021,23:19:20,2021-11,2021,23.2,26.4,7.66,798,17
Rack 12,11/30/2021,23:20:21,2021-11,2021,23.2,26.4,7.66,798,17
Rack 12,11/30/2021,23:21:21,2021-11,2021,23.3,26.2,7.67,797,17
Rack 12,11/30/2021,23:22:20,2021-11,2021,23.3,26,7.67,794,17
Rack 12,11/30/2021,23:23:20,2021-11,2021,23.2,25.9,7.66,795,17
Rack 12,11/30/2021,23:24:21,2021-11,2021,23.2,26.1,7.66,795,17
Rack 12,11/30/2021,23:25:21,2021-11,2021,23.2,26.2,7.67,797,17
Rack 12,11/30/2021,23:26:20,2021-11,2021,23.3,26.2,7.67,798,18
Rack 12,11/30/2021,23:27:20,2021-11,2021,23.2,26.3,7.67,798,17
Rack 12,11/30/2021,23:28:21,2021-11,2021,23.3,26.3,7.67,798,17
Rack 12,11/30/2021,23:29:21,2021-11,2021,23.3,26.3,7.67,798,18
Rack 12,11/30/2021,23:30:21,2021-11,2021,23.3,26.3,7.67,797,17
Rack 12,11/30/2021,23:31:21,2021-11,2021,23.3,26.3,7.66,798,17
Rack 12,11/30/2021,23:32:21,2021-11,2021,23.3,26.4,7.66,799,17
Rack 12,11/30/2021,23:33:21,2021-11,2021,23.2,26.4,7.67,798,17
Rack 12,11/30/2021,23:34:21,2021-11,2021,23.2,26.4,7.67,797,17
Rack 12,11/30/2021,23:35:21,2021-11,2021,23.3,26.4,7.67,797,18
Rack 12,11/30/2021,23:36:21,2021-11,2021,23.3,26.4,7.67,798,17
Rack 12,11/30/2021,23:37:21,2021-11,2021,23.3,26.4,7.66,798,17
Rack 12,11/30/2021,23:38:21,2021-11,2021,23.2,26.4,7.66,798,18
